image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms
http://photos3.zillowstatic.com/p_g/ISxvm29pj50kj70000000000.jpg,142,Gates,St,,San Francisco,CA,94110,6000,2
http://photos1.zillowstatic.com/p_g/ISplx5g1pyi0xp1000000000.jpg,2309A,California,St,,San Francisco,CA,94115,6500,2
http://photos1.zillowstatic.com/p_g/ISppg3uq82zqp30000000000.jpg,1050,Filbert,St,,San Francisco,CA,94133,13500,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.761735,-122.420827/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,N Point,St,,San Francisco,CA,94109,8995,4
http://photos3.zillowstatic.com/p_g/IS5a3nli58krn10000000000.jpg,347,26th,Ave,,San Francisco,CA,94121,4750,4
http://photos2.zillowstatic.com/p_g/ISdg92lr2hgr8h0000000000.jpg,300,3rd,St,APT 806,San Francisco,CA,94107,5700,2
http://photos1.zillowstatic.com/p_g/IS9ppxxvyv6ea70000000000.jpg,151,Margaret,Avenue,# Top Floor,San Francisco,CA,94112,2800,2
http://photos2.zillowstatic.com/p_g/ISh71h1rn6j06d1000000000.jpg,1,Wilder,St,,San Francisco,CA,94131,4000,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.773490,-122.401877/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",3040,25th,Ave,,San Francisco,CA,94132,4800,3
http://photos3.zillowstatic.com/p_g/IS52hsgi2a56fa1000000000.jpg,1360,Lombard,St,APT 203,San Francisco,CA,94109,4995,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.731220,-122.377200/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",3375,17th,St,APT 304,San Francisco,CA,94110,5700,2
http://photos3.zillowstatic.com/p_g/IS9h7at3x2wvvn0000000000.jpg,50,Collins,St,,San Francisco,CA,94118,5000,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.752228,-122.431943/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1029,Geary,St,,San Francisco,CA,94109,2645,1
http://photos1.zillowstatic.com/p_g/IS991cohb5uag41000000000.jpg,1256,Lombard,St,,San Francisco,CA,94109,9500,3
http://photos3.zillowstatic.com/p_g/IS5qbsjczyx2cc0000000000.jpg,809,Grafton,Ave,,San Francisco,CA,94112,4200,3
http://photos1.zillowstatic.com/p_g/ISlepvbompgufp1000000000.jpg,69,Cumberland,St,,San Francisco,CA,94110,6500,3
http://photos3.zillowstatic.com/p_g/IS56o4qwte1aqt1000000000.jpg,1433,Jefferson,St,,San Francisco,CA,94123,13000,5
http://photos1.zillowstatic.com/p_g/IS17qf79qwmt010000000000.jpg,67,Ford,St,,San Francisco,CA,94114,4850,1
http://photos2.zillowstatic.com/p_g/IStgwkoxe8eopw1000000000.jpg,70,Gold Mine,Dr,,San Francisco,CA,94131,13000,4
http://photos1.zillowstatic.com/p_g/ISp1ys6zbibhns1000000000.jpg,1446,Washington,St,,San Francisco,CA,94109,3195,1
http://photos2.zillowstatic.com/p_g/IShf73dyw3m7aj0000000000.jpg,70,Gold Mine,Dr,,San Francisco,CA,94131,13000,4
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.786460,-122.469000/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Greenwich,St,,San Francisco,CA,94123,2900,1
http://photos1.zillowstatic.com/p_g/ISl6v2vp3nsg0a1000000000.jpg,850,Powell,St,,San Francisco,CA,94108,3650,1
http://photos1.zillowstatic.com/p_g/ISd40bo40yq0p70000000000.jpg,301,Mission,St,# 9,San Francisco,CA,94105,12000,3
http://photos3.zillowstatic.com/p_g/IS9tkcdvggvp8i0000000000.jpg,1909,Eddy,St,# 3,San Francisco,CA,94115,6250,3
http://photos1.zillowstatic.com/p_g/ISdkkl6rxq4a711000000000.jpg,142-148,Irving,St,,San Francisco,CA,94122,4000,2
http://photos3.zillowstatic.com/p_g/ISxv6yeq3819mk0000000000.jpg,201A,Ellsworth,St,,San Francisco,CA,94110,3900,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.790829,-122.411011/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",112,Ripley,St,APT 1,San Francisco,CA,94110,2800,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.772058,-122.427091/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",310,Arballo,Dr,# 2,San Francisco,CA,94132,3850,2
http://photos3.zillowstatic.com/p_g/IShrs3t7h0js7d1000000000.jpg,109,Alpine,Ter,,San Francisco,CA,94117,22750,4
http://photos1.zillowstatic.com/p_g/ISpxyupyr3a3bn1000000000.jpg,1255,Vallejo,St,,San Francisco,CA,94109,3250,Studio
http://photos2.zillowstatic.com/p_g/IS17arx44qxfvy0000000000.jpg,1737,Jackson,St,APT 304,San Francisco,CA,94109,2695,1
http://photos1.zillowstatic.com/p_g/IS1bxzqs28enrv1000000000.jpg,1740,Oakdale,Ave,,San Francisco,CA,94124,2800,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798990,-122.405630/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",55,9th,St,,San Francisco,CA,94103,3490,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798990,-122.405630/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",55,9th,St,,San Francisco,CA,94103,4185,2
http://photos2.zillowstatic.com/p_g/ISpdr7n4zbe8zw0000000000.jpg,855,Folsom,St,# LOFT,San Francisco,CA,94107,4250,1
http://photos2.zillowstatic.com/p_g/IShfv53nft3kai1000000000.jpg,1440,Broa,way,,San Francisco,CA,94109,3500,1
http://photos1.zillowstatic.com/p_g/IS9ptcswo7n6zh0000000000.jpg,2827,Folsom,St,,San Francisco,CA,94110,5400,3
http://photos1.zillowstatic.com/p_g/ISpt7n64a6ztpo0000000000.jpg,44,Ashton,Ave,,San Francisco,CA,94112,4250,3
http://photos2.zillowstatic.com/p_g/ISd0hlcmtny74p1000000000.jpg,1,Baker,St,,San Francisco,CA,94117,4200,2
http://photos3.zillowstatic.com/p_g/IS91f56bx1ey3g1000000000.jpg,529,Stevenson,St,,San Francisco,CA,94103,2100,1
http://photos3.zillowstatic.com/p_g/ISlykd20x84l411000000000.jpg,615,Tennessee,St,APT 101,San Francisco,CA,94107,4500,2
http://photos1.zillowstatic.com/p_g/ISph66zpdjeqov0000000000.jpg,999,Green,St,APT 1901,San Francisco,CA,94133,7600,2
http://photos2.zillowstatic.com/p_g/IS5qbsbufzy1i61000000000.jpg,950,Harrison,St,,San Francisco,CA,94107,3695,1
http://photos2.zillowstatic.com/p_g/ISpp4e6mh2hjn20000000000.jpg,107,Knockash,Hl,,San Francisco,CA,94127,8995,5
http://photos3.zillowstatic.com/p_g/IStgct59zalge40000000000.jpg,1998,Broadway,Ave,APT 1101,San Francisco,CA,94109,4500,2
http://photos2.zillowstatic.com/p_g/IShjqkuvgy9omw1000000000.jpg,9,Princeton,St,# HOUSE,San Francisco,CA,94134,3985,3
http://photos2.zillowstatic.com/p_g/IS5qzexon3n1vv0000000000.jpg,981A,Pacific,Ave,,San Francisco,CA,94133,3800,2
http://photos2.zillowstatic.com/p_g/ISp9goiwfsb1000000000.jpg,2040,Franklin,St,,San Francisco,CA,94109,4675,2
http://photos3.zillowstatic.com/p_g/ISxng83xrx1y381000000000.jpg,3848,26th,St,,San Francisco,CA,94131,4950,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.755451,-122.491610/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Anza,St,,San Francisco,CA,94121,2450,1
http://photos2.zillowstatic.com/p_g/ISdo72u7xqf6nn1000000000.jpg,325,Berry,St,APT 710,San Francisco,CA,94158,5000,1
http://photos2.zillowstatic.com/p_g/ISp9stp8b34y8v0000000000.jpg,1732,Washington,St,APT 6,San Francisco,CA,94109,2950,1
http://photos2.zillowstatic.com/p_g/ISt8iwxu2nyjkf1000000000.jpg,934A,Broadway,Ave,# 934A,San Francisco,CA,94133,3885,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.725650,-122.462525/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",2151,Greenwich,St,,San Francisco,CA,94123,4200,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.742772,-122.482147/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Jessie,St,,San Francisco,CA,94105,4400,Studio
http://photos2.zillowstatic.com/p_g/ISt0kc5a8kjz2m0000000000.jpg,25,Sierra,St,APT E210,San Francisco,CA,94107,4500,2
http://photos2.zillowstatic.com/p_g/ISdk4h4utb0dfj1000000000.jpg,3741,Buchanan,St,,San Francisco,CA,94123,8364,2
http://photos2.zillowstatic.com/p_g/IS5ypo0how8ekc0000000000.jpg,2040,Laguna,St,,San Francisco,CA,94115,3350,1
http://photos1.zillowstatic.com/p_g/ISpd39cqda7c880000000000.jpg,8,Keystone,Way,APT 3A,San Francisco,CA,94127,3200,2
http://photos3.zillowstatic.com/p_g/ISluxg23kes2421000000000.jpg,855,Folsom,St,APT 921,San Francisco,CA,94107,5000,2
http://photos1.zillowstatic.com/p_g/ISl6nw8ahvvsr51000000000.jpg,150,Cook,St,# 3,San Francisco,CA,94118,6350,4
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.787330,-122.438570/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",2619,Divisadero,St,,San Francisco,CA,94123,10495,5
http://photos3.zillowstatic.com/p_g/ISxn4vorrnhrcm0000000000.jpg,66,Cleary,Ct,,San Francisco,CA,94109,5800,3
http://photos1.zillowstatic.com/p_g/IS1rdvu6bpngp41000000000.jpg,407,Sanchez,St,# 3RD,San Francisco,CA,94114,3595,1
http://photos1.zillowstatic.com/p_g/ISpd3d794xdri10000000000.jpg,2139,Green,St,,San Francisco,CA,94123,11500,2
http://photos1.zillowstatic.com/p_g/ISxrfajnqzy67b1000000000.jpg,267,Chenery,St,,San Francisco,CA,94131,4500,3
http://photos2.zillowstatic.com/p_g/ISdwxbxfqkhn980000000000.jpg,4096,17th,St,APT 309,San Francisco,CA,94114,4600,2
http://photos1.zillowstatic.com/p_g/ISx70tn0250org1000000000.jpg,88,King,Street,# FL 11TH,San Francisco,CA,94107,6000,2
http://photos3.zillowstatic.com/p_g/ISlq61tuv3fte30000000000.jpg,1445,Eddy,St,APT 4,San Francisco,CA,94115,2500,1
http://photos1.zillowstatic.com/p_g/ISp5dbytfg6a191000000000.jpg,188,Minna,St,,San Francisco,CA,94105,15000,3
http://photos3.zillowstatic.com/p_g/ISt8ygssqlhs6t1000000000.jpg,1822,20th,Ave,,San Francisco,CA,94122,4500,3
http://photos2.zillowstatic.com/p_g/IS4thozsku01000000000.jpg,840,Waller,St,APT 7,San Francisco,CA,94117,3750,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.803845,-122.405780/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,34th,Ave,,San Francisco,CA,94122,4795,
http://photos3.zillowstatic.com/p_g/ISt4zqd7mpx7bm0000000000.jpg,301,24th,Ave,,San Francisco,CA,94121,3400,2
http://photos2.zillowstatic.com/p_g/IStstub8o6sqy50000000000.jpg,2313,Webster,St,APT 5,San Francisco,CA,94115,4300,2
http://photos2.zillowstatic.com/p_g/IShz6kluzcemdc0000000000.jpg,2504,Sacramento,St,APT 5,San Francisco,CA,94115,3495,1
http://photos3.zillowstatic.com/p_g/IS95mt8g2uigqr0000000000.jpg,1233,Howard,St,APT 2I,San Francisco,CA,94103,4600,1
http://photos2.zillowstatic.com/p_g/IShv7600tz0z9b0000000000.jpg,1,Daniel Burnham,Ct,,San Francisco,CA,94109,2900,Studio
http://photos3.zillowstatic.com/p_g/ISh3mitcht25oe1000000000.jpg,355,Serrano,Dr,# 10,San Francisco,CA,94132,2970,1
http://photos2.zillowstatic.com/p_g/IShr8c2xijfo0c1000000000.jpg,801,Minnesota,St,STE 8,San Francisco,CA,94107,3400,1
http://photos2.zillowstatic.com/p_g/IS5e2l2fe9vtgr1000000000.jpg,390,Guerrero,St,,San Francisco,CA,94103,4300,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.750600,-122.402210/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",660, King,St,,San Francisco,CA,94107,3450,1
http://photos3.zillowstatic.com/p_g/ISh7hh8haejirm1000000000.jpg,440,Linden,St,,San Francisco,CA,94102,5900,2
http://photos1.zillowstatic.com/p_g/ISxrrrkdds6sif1000000000.jpg,400,Lansdale,Ave,,San Francisco,CA,94127,5775,4
http://photos2.zillowstatic.com/p_g/ISd0hxpc8n3fqg1000000000.jpg,2245,Larkin,St,APT 10,San Francisco,CA,94109,2895,Studio
http://photos2.zillowstatic.com/p_g/IS5a7u9t4k62ej0000000000.jpg,411,Pierce,St,,San Francisco,CA,94117,3295,1
http://photos1.zillowstatic.com/p_g/ISlqasc7972aho1000000000.jpg,285,Texas,St,,San Francisco,CA,94107,4600,2
http://photos1.zillowstatic.com/p_g/ISdon6oa0j7vr21000000000.jpg,174,22nd,Ave,,San Francisco,CA,94121,3250,2
http://photos3.zillowstatic.com/p_g/ISl2gc5bvo537s0000000000.jpg,2800,Van Ness,Ave,,San Francisco,CA,94109,7500,2
http://photos3.zillowstatic.com/p_g/IS9x3idvhommgs1000000000.jpg,2195,Green,St,APT 3,San Francisco,CA,94123,5400,2
http://photos3.zillowstatic.com/p_g/ISlepvf31ge0vz0000000000.jpg,520,6th,St,APT 11,San Francisco,CA,94103,3900,1
http://photos3.zillowstatic.com/p_g/ISx7wt9ff2iztw1000000000.jpg,1,Hawthorne,St,,San Francisco,CA,94105,7500,1
http://photos1.zillowstatic.com/p_g/ISlyw2e371j57c0000000000.jpg,700,Presidio,Ave,APT 404,San Francisco,CA,94115,3350,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.804720,-122.409420/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Hill,St,,San Francisco,CA,94110,4850,2
http://photos3.zillowstatic.com/p_g/ISledi1i03v6f00000000000.jpg,1478,9th,Avenue,# Top Floor,San Francisco,CA,94122,5600,4
http://photos1.zillowstatic.com/p_g/ISppcc6nji6rm11000000000.jpg,2852,Bryant,St,,San Francisco,CA,94110,11995,6
http://photos3.zillowstatic.com/p_g/ISlulz4oc0ovad0000000000.jpg,1000,Chestnut,St,,San Francisco,CA,94109,3600,1
http://photos1.zillowstatic.com/p_g/IS95eneyglejiz0000000000.jpg,499,33rd,Ave,,San Francisco,CA,94121,3750,1
http://photos2.zillowstatic.com/p_g/IShbo5n39o1mw91000000000.jpg,52,Washburn,St,,San Francisco,CA,94103,7000,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.746625,-122.458727/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Mission,St,,San Francisco,CA,94105,4500,1
http://photos1.zillowstatic.com/p_g/IS1jje7rzns6bq0000000000.jpg,821,Folsom,St,,San Francisco,CA,94107,5000,2
http://photos3.zillowstatic.com/p_g/IS9p13ehu92pih0000000000.jpg,331,Moraga,St,,San Francisco,CA,94122,3750,2
http://photos3.zillowstatic.com/p_g/IS5uam9tit8as80000000000.jpg,57-61,Albion,St,,San Francisco,CA,94103,4900,3
http://photos2.zillowstatic.com/p_g/IShf3s133p51bl1000000000.jpg,1610,Sutter,St,APT 403,San Francisco,CA,94109,3000,1
http://photos2.zillowstatic.com/p_g/IS5ytjnie02qv20000000000.jpg,2360,Pacific,Ave,APT 501,San Francisco,CA,94115,5750,2
http://photos2.zillowstatic.com/p_g/ISd0hlw5iz9pa70000000000.jpg,2539,Polk,St,APT 4,San Francisco,CA,94109,2795,1
http://photos3.zillowstatic.com/p_g/ISx31fqs8is9od0000000000.jpg,153,Parker,Ave,,San Francisco,CA,94118,4995,3
http://photos2.zillowstatic.com/p_g/ISh3a5fjuvgzwg0000000000.jpg,1478,Church,St,,San Francisco,CA,94131,7600,4
http://photos3.zillowstatic.com/p_g/ISxfudyw4k55bu1000000000.jpg,1890,Washington,St,APT 503,San Francisco,CA,94109,3200,1
http://photos2.zillowstatic.com/p_g/IS5eihuq437i6h1000000000.jpg,1243,44th,Ave,,San Francisco,CA,94122,4100,3
http://photos1.zillowstatic.com/p_g/IS-bm3aus52bmn1.jpg,3445,Geary,Blvd,APT 311,San Francisco,CA,94118,3600,2
http://photos1.zillowstatic.com/p_g/ISdonafeclroq91000000000.jpg,148,Divisadero,St,APT A,San Francisco,CA,94117,4250,2
http://photos3.zillowstatic.com/p_g/ISxbbwotlg97311000000000.jpg,1,Baker,St,APT 5C,San Francisco,CA,94117,4000,2
http://photos1.zillowstatic.com/p_g/ISp9sttbwepx2i1000000000.jpg,1901,Pacific,Ave,,San Francisco,CA,94109,3000,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.781543,-122.442107/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",333,Beale,St,,San Francisco,CA,94105,4250,1
http://photos2.zillowstatic.com/p_g/ISd0pb2yedy9my0000000000.jpg,535,Missouri,Street,# FL ,San Francisco,CA,94107,12000,3
http://photos2.zillowstatic.com/p_g/IS5uyw5ooyzcvt1000000000.jpg,445,Fulton,St,,San Francisco,CA,94102,5050,2
http://photos3.zillowstatic.com/p_g/ISxb7dfa897lft0000000000.jpg,1635,Gough,St,APT 502,San Francisco,CA,94109,3195,1
http://photos2.zillowstatic.com/p_g/IStc9cz04kt2oh1000000000.jpg,412,Green,St,APT A,San Francisco,CA,94133,2550,Studio
http://photos3.zillowstatic.com/p_g/ISh7hpqkjo6j1x0000000000.jpg,366,Cumberland,St,,San Francisco,CA,94114,5900,3
http://photos1.zillowstatic.com/p_g/IS9xvfuo722huc1000000000.jpg,123,S Lake Merced,Hls,,San Francisco,CA,94132,3800,3
http://photos2.zillowstatic.com/p_g/IShnl705yxb3gk0000000000.jpg,400,Spear,St,APT 203,San Francisco,CA,94105,3995,1
http://photos3.zillowstatic.com/p_g/IS9h3jx9ahk4611000000000.jpg,4544,Fulton,St,,San Francisco,CA,94121,4650,2
http://photos1.zillowstatic.com/p_g/ISxn08gmuvoesx1000000000.jpg,2414,Jones,Street,# FL 2ND,San Francisco,CA,94133,3495,1
http://photos1.zillowstatic.com/p_g/ISl67870gxz1v80000000000.jpg,400,Monterey,Blvd,APT 4,San Francisco,CA,94127,3200,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.749078,-122.450109/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",300,Holyoke,St,,San Francisco,CA,94134,4250,3
http://photos2.zillowstatic.com/p_g/IS5a7utwcownt00000000000.jpg,579,Geary,St,UNIT 2,San Francisco,CA,94102,5995,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.790821,-122.410987/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Louisburg,St,,San Francisco,CA,94112,3800,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.791155,-122.395826/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1565,Washington,St,,San Francisco,CA,94109,3145,1
http://photos2.zillowstatic.com/p_g/ISp9wkt413h7010000000000.jpg,2755,38th,Ave,,San Francisco,CA,94116,3525,2
http://photos3.zillowstatic.com/p_g/ISxn08k9fcti541000000000.jpg,42,States,St,,San Francisco,CA,94114,9000,3
http://photos2.zillowstatic.com/p_g/ISpx6lzxsmpkm50000000000.jpg,69,Jersey,St,,San Francisco,CA,94114,5400,2
http://photos2.zillowstatic.com/p_g/ISptby99ufjb920000000000.jpg,2933,Yorba,St,,San Francisco,CA,94116,4400,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.781730,-122.422248/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",451,Kansas,St,UNIT 376,San Francisco,CA,94107,4275,2
http://photos3.zillowstatic.com/p_g/ISlikafqa3m5r41000000000.jpg,1877,8th,Ave,,San Francisco,CA,94122,3700,2
http://photos1.zillowstatic.com/p_g/ISl6zdu38hysi81000000000.jpg,667,Ofarrell,St,APT 4,San Francisco,CA,94109,1895,Studio
http://photos2.zillowstatic.com/p_g/IStkrn63qjrjy90000000000.jpg,1619,10th,Ave,,San Francisco,CA,94122,3900,3
http://photos2.zillowstatic.com/p_g/IS5ytvkcttnudx1000000000.jpg,525,Hyde,St,APT 3,San Francisco,CA,94109,1895,Studio
http://photos1.zillowstatic.com/p_g/ISlqez0yc7k63q0000000000.jpg,1902,Filbert,St,,San Francisco,CA,94123,4200,1
http://photos1.zillowstatic.com/p_g/ISl6r7gakxujki1000000000.jpg,3130,Broderick,St,APT 102,San Francisco,CA,94123,3400,Studio
http://photos1.zillowstatic.com/p_g/ISxbvj4dklslso0000000000.jpg,4336,17th,St,,San Francisco,CA,94114,5990,3
http://photos2.zillowstatic.com/p_g/IStg0csdcv1y3i0000000000.jpg,2109,Jones,St,,San Francisco,CA,94133,5300,2
http://photos2.zillowstatic.com/p_g/IS17eq73i1wtbm1000000000.jpg,5150,Diamond Heights,Blvd,APT 107B,San Francisco,CA,94131,3600,1
http://photos1.zillowstatic.com/p_g/ISx3915h12y1o30000000000.jpg,1771,Sutter,St,,San Francisco,CA,94115,4500,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.725070,-122.402500/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Broderick,St,,San Francisco,CA,94117,7000,3
http://photos3.zillowstatic.com/p_g/IShz6klqgxn3x21000000000.jpg,2672,Great,Hwy,,San Francisco,CA,94116,4200,3
http://photos1.zillowstatic.com/p_g/IS1zb79zzysadh1000000000.jpg,2672,Great,Hwy,,San Francisco,CA,94116,4200,3
http://photos1.zillowstatic.com/p_g/ISpdj1h9n0t7qw1000000000.jpg,240,Lombard,St,,San Francisco,CA,94111,3150,1
http://photos1.zillowstatic.com/p_g/IS1rdrzn4q8u471000000000.jpg,2133,Stockton,St,,San Francisco,CA,94133,2900,1
http://photos2.zillowstatic.com/p_g/IS5em046nbaoqg0000000000.jpg,4001,Ocean,Ave,,San Francisco,CA,94132,3995,3
http://photos2.zillowstatic.com/p_g/IS5eidjfxfhw5e0000000000.jpg,55,1/2 Lucy,St,,San Francisco,CA,94124,2750,2
http://photos2.zillowstatic.com/p_g/IS5itkzezkrjkk1000000000.jpg,149,Mullen,Ave,,San Francisco,CA,94110,7900,4
http://photos2.zillowstatic.com/p_g/IS5i9523ttb1cj0000000000.jpg,2360,Van Ness,Ave,,San Francisco,CA,94109,3495,1
http://photos1.zillowstatic.com/p_g/ISxvqh3mm28h5v1000000000.jpg,2728,Gough,St,,San Francisco,CA,94123,4950,1
http://photos1.zillowstatic.com/p_g/ISd0lwzis2qd8h0000000000.jpg,1838,Broa,way,,San Francisco,CA,94109,7660,3
http://photos1.zillowstatic.com/p_g/ISp1m72kgqbnfi0000000000.jpg,1037,S Van Ness,Ave,,San Francisco,CA,94110,5400,3
http://photos2.zillowstatic.com/p_g/IS5u6fdslnu98g0000000000.jpg,11,Divisadero,St,,San Francisco,CA,94117,4850,2
http://photos1.zillowstatic.com/p_g/ISx35qlb2e43i90000000000.jpg,557,Divisadero,St,,San Francisco,CA,94117,7500,3
http://photos3.zillowstatic.com/p_g/ISh32nz48wnpr21000000000.jpg,267,San Jose,Ave,APT 3,San Francisco,CA,94110,3695,2
http://photos1.zillowstatic.com/p_g/IS95iyxnz9p11e1000000000.jpg,399,Steiner,St,,San Francisco,CA,94117,2300,Studio
http://photos2.zillowstatic.com/p_g/ISdsazodjf1mi90000000000.jpg,695,5th,St,,San Francisco,CA,94107,3995,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.754515,-122.402560/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1260,Clay,St,APT 202,San Francisco,CA,94108,3500,1
http://photos1.zillowstatic.com/p_g/IS9tw50icoxegd1000000000.jpg,683,San Jose,Ave,,San Francisco,CA,94110,7500,3
http://photos2.zillowstatic.com/p_g/IShfj42krok3os0000000000.jpg,4069,19th,St,,San Francisco,CA,94114,3400,1
http://photos3.zillowstatic.com/p_g/ISlulfdxlxqhvn1000000000.jpg,195,Bepler,St,,San Francisco,CA,94112,3350,2
http://photos2.zillowstatic.com/p_g/IS5mk0150row6r0000000000.jpg,1902,Filbert,St,,San Francisco,CA,94123,4200,1
http://photos3.zillowstatic.com/p_g/IS9hfk67bu4osg0000000000.jpg,3458,18th,St,,San Francisco,CA,94110,4495,2
http://photos1.zillowstatic.com/p_g/IS1n6vejhr8u7u1000000000.jpg,1,Wilder,St,,San Francisco,CA,94131,4000,3
http://photos2.zillowstatic.com/p_g/IStctb09hrj7ib0000000000.jpg,320,Turk,St,,San Francisco,CA,94102,2095,Studio
http://photos3.zillowstatic.com/p_g/IStwo1dzn1859m0000000000.jpg,2467,Pacific,Ave,,San Francisco,CA,94115,10495,4
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.755260,-122.421420/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Baker,St,,San Francisco,CA,94115,4495,1
http://photos1.zillowstatic.com/p_g/IS91fxzgn8o01v0000000000.jpg,200,Portola,Dr,,San Francisco,CA,94131,4000,2
